instance,config,struct,seed,edge_weight,current,best_batch,best,best_plus_negative_edge_weight,epochs_since_restart,current_temp,runtime_ms,chunks,algorithm,n_per_int,m_frac,p,true_disagreement,accuracy
synthetic_graph_n-per-int_100_m-frac_0.025031289111389236_p_0.6_disagreement_3239.json, config_gaia_chunks_100.json, intervals8.json,11,7989,1881,1879,1879,-2326,50,0.0,1457,100,gaia,100.0,0.025031289111389236,0.6,3239.0,0.11
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.7_disagreement_9613.json, config_gaia_chunks_10.json, intervals8.json,10,32216,9983,9960,9960,-8097,50,0.0,2768,10,gaia,100.0,0.1,0.7,9613.0,0.22375
synthetic_graph_n-per-int_100_m-frac_0.1_p_1.0_disagreement_0.json, config_venus_chunks_10.json, intervals8.json,10,32216,1845,1842,1842,-19310,50,6.0045115189e-06,2728,10,venus,100.0,0.1,1.0,0.0,0.43375
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.5_disagreement_1572.json, config_gaia_chunks_100.json, intervals8.json,12,3196,375,374,374,-1254,50,0.0,213,100,gaia,100.0,0.01,0.5,1572.0,0.14
synthetic_graph_n-per-int_100_m-frac_0.1_p_1.0_disagreement_0.json, config_venus_chunks_10.json, intervals8.json,11,32216,0,0,0,-21155,50,0.0200065173844325,1218,10,venus,100.0,0.1,1.0,0.0,1.0
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.9_disagreement_3207.json, config_venus_chunks_10.json, intervals8.json,11,32216,3204,3204,3204,-16888,50,0.0133363444884627,1268,10,venus,100.0,0.1,0.9,3207.0,0.9975
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.9_disagreement_3207.json, config_venus_chunks_100.json, intervals8.json,11,32216,3204,3204,3204,-16888,50,0.0088900072360092,1303,100,venus,100.0,0.1,0.9,3207.0,0.9975
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.7_disagreement_9613.json, config_gaia_chunks_100.json, intervals8.json,11,32216,9475,9474,9474,-8605,50,0.0,1391,100,gaia,100.0,0.1,0.7,9613.0,0.88875
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.8_disagreement_6424.json, config_venus_chunks_10.json, intervals8.json,11,32216,6406,6406,6406,-12639,50,0.0059260788235237,1446,10,venus,100.0,0.1,0.8,6424.0,0.98375
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.9_disagreement_3207.json, config_gaia_chunks_10.json, intervals8.json,11,32216,4594,4593,4593,-15498,50,0.0,1441,10,gaia,100.0,0.1,0.9,3207.0,0.24875
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.7_disagreement_9613.json, config_gaia_chunks_10.json, intervals8.json,11,32216,9492,9478,9478,-8588,50,0.0,1523,10,gaia,100.0,0.1,0.7,9613.0,0.87625
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.8_disagreement_640.json, config_gaia_chunks_100.json, intervals8.json,12,3196,309,305,305,-1620,50,0.0,339,100,gaia,100.0,0.01,0.8,640.0,0.1475
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.5_disagreement_15985.json, config_venus_chunks_100.json, intervals8.json,10,31945,11755,11752,11752,-4131,50,6.0839822e-09,3104,100,venus,100.0,0.1,0.5,15985.0,0.1275
synthetic_graph_n-per-int_100_m-frac_0.025031289111389236_p_0.8_disagreement_1659.json, config_gaia_chunks_10.json, intervals8.json,11,7989,1493,1473,1473,-3178,50,0.0,1711,10,gaia,100.0,0.025031289111389236,0.8,1659.0,0.595
synthetic_graph_n-per-int_100_m-frac_0.1_p_1.0_disagreement_0.json, config_venus_chunks_100.json, intervals8.json,11,32216,0,0,0,-21155,50,0.0133363444884627,1461,100,venus,100.0,0.1,1.0,0.0,1.0
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.6_disagreement_1276.json, config_gaia_chunks_10.json, intervals8.json,12,3196,331,328,328,-1400,50,0.0,426,10,gaia,100.0,0.01,0.6,1276.0,0.13125
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.8_disagreement_640.json, config_gaia_chunks_10.json, intervals8.json,12,3196,305,297,297,-1624,50,0.0,372,10,gaia,100.0,0.01,0.8,640.0,0.14875
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.5_disagreement_1572.json, config_gaia_chunks_10.json, intervals8.json,12,3196,362,358,358,-1267,50,0.0,465,10,gaia,100.0,0.01,0.5,1572.0,0.11625
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.7_disagreement_966.json, config_gaia_chunks_10.json, intervals8.json,12,3196,309,305,305,-1510,50,0.0,413,10,gaia,100.0,0.01,0.7,966.0,0.14875
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.5_disagreement_1572.json, config_venus_chunks_10.json, intervals8.json,12,3196,361,356,356,-1268,50,2.6681380785e-06,461,10,venus,100.0,0.01,0.5,1572.0,0.1475
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.7_disagreement_966.json, config_venus_chunks_10.json, intervals8.json,12,3196,340,326,326,-1479,50,1.18560199e-06,411,10,venus,100.0,0.01,0.7,966.0,0.13
synthetic_graph_n-per-int_100_m-frac_0.01_p_1.0_disagreement_0.json, config_gaia_chunks_10.json, intervals8.json,12,3196,102,92,92,-2011,50,0.0,337,10,gaia,100.0,0.01,1.0,0.0,0.2875
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.7_disagreement_966.json, config_venus_chunks_100.json, intervals8.json,12,3196,303,302,302,-1516,50,1.7785808431e-06,458,100,venus,100.0,0.01,0.7,966.0,0.1275
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.8_disagreement_6424.json, config_venus_chunks_100.json, intervals8.json,11,32216,7365,7365,7365,-11680,50,0.0039503241437609,1643,100,venus,100.0,0.1,0.8,6424.0,0.27625
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.9_disagreement_3207.json, config_venus_chunks_10.json, intervals8.json,10,32216,4599,4596,4596,-15493,50,1.36916983e-08,3169,10,venus,100.0,0.1,0.9,3207.0,0.40875
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.7_disagreement_9613.json, config_venus_chunks_100.json, intervals8.json,11,32216,9475,9475,9475,-8605,50,0.002633286074231,1713,100,venus,100.0,0.1,0.7,9613.0,0.88625
synthetic_graph_n-per-int_100_m-frac_0.01_p_1.0_disagreement_0.json, config_gaia_chunks_100.json, intervals8.json,12,3196,85,85,85,-2028,50,0.0,479,100,gaia,100.0,0.01,1.0,0.0,0.33875
synthetic_graph_n-per-int_100_m-frac_0.01_p_1.0_disagreement_0.json, config_venus_chunks_10.json, intervals8.json,12,3196,13,5,5,-2100,50,3.511841022e-07,468,10,venus,100.0,0.01,1.0,0.0,0.76375
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.6_disagreement_1276.json, config_venus_chunks_10.json, intervals8.json,12,3196,339,327,327,-1392,50,6.0839822e-09,593,10,venus,100.0,0.01,0.6,1276.0,0.12
synthetic_graph_n-per-int_100_m-frac_0.01_p_1.0_disagreement_0.json, config_venus_chunks_100.json, intervals8.json,12,3196,79,79,79,-2034,50,1.560506084e-07,491,100,venus,100.0,0.01,1.0,0.0,0.24875
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.9_disagreement_326.json, config_venus_chunks_10.json, intervals8.json,12,3196,225,216,216,-1788,50,1.040233355e-07,516,10,venus,100.0,0.01,0.9,326.0,0.33875
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.8_disagreement_640.json, config_venus_chunks_100.json, intervals8.json,12,3196,290,290,290,-1639,50,1.36916983e-08,562,100,venus,100.0,0.01,0.8,640.0,0.1375
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.7_disagreement_9613.json, config_venus_chunks_10.json, intervals8.json,10,32216,9952,9947,9947,-8128,50,4.62233475e-08,3313,10,venus,100.0,0.1,0.7,9613.0,0.365
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.8_disagreement_640.json, config_venus_chunks_10.json, intervals8.json,12,3196,303,279,279,-1626,50,7.02597e-11,631,10,venus,100.0,0.01,0.8,640.0,0.1425
synthetic_graph_n-per-int_100_m-frac_0.025031289111389236_p_0.6_disagreement_3239.json, config_gaia_chunks_100.json, intervals8.json,12,7989,1922,1920,1920,-2285,50,0.0,533,100,gaia,100.0,0.025031289111389236,0.6,3239.0,0.125
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.9_disagreement_326.json, config_gaia_chunks_10.json, intervals8.json,12,3196,196,185,185,-1817,50,0.0,620,10,gaia,100.0,0.01,0.9,326.0,0.45
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.6_disagreement_1276.json, config_venus_chunks_100.json, intervals8.json,12,3196,327,325,325,-1404,50,1.38729e-11,729,100,venus,100.0,0.01,0.6,1276.0,0.12875
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.7_disagreement_966.json, config_gaia_chunks_100.json, intervals8.json,12,3196,302,302,302,-1517,50,0.0,729,100,gaia,100.0,0.01,0.7,966.0,0.16625
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.9_disagreement_326.json, config_venus_chunks_100.json, intervals8.json,12,3196,246,244,244,-1767,50,3.55832e-10,657,100,venus,100.0,0.01,0.9,326.0,0.15625
synthetic_graph_n-per-int_100_m-frac_0.025031289111389236_p_0.7_disagreement_2469.json, config_venus_chunks_100.json, intervals8.json,12,7989,1815,1811,1811,-2624,50,0.0001540122294651,587,100,venus,100.0,0.025031289111389236,0.7,2469.0,0.13875
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.9_disagreement_326.json, config_gaia_chunks_100.json, intervals8.json,12,3196,256,252,252,-1757,50,0.0,737,100,gaia,100.0,0.01,0.9,326.0,0.175
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.6_disagreement_12785.json, config_gaia_chunks_10.json, intervals8.json,11,32216,11628,11616,11616,-5426,50,0.0,2050,10,gaia,100.0,0.1,0.6,12785.0,0.13375
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.6_disagreement_1276.json, config_gaia_chunks_100.json, intervals8.json,12,3196,316,315,315,-1415,50,0.0,899,100,gaia,100.0,0.01,0.6,1276.0,0.13
synthetic_graph_n-per-int_100_m-frac_0.025031289111389236_p_0.8_disagreement_1659.json, config_gaia_chunks_10.json, intervals8.json,12,7989,1561,1547,1547,-3110,50,0.0,652,10,gaia,100.0,0.025031289111389236,0.8,1659.0,0.21375
synthetic_graph_n-per-int_100_m-frac_0.025031289111389236_p_0.7_disagreement_2469.json, config_gaia_chunks_100.json, intervals8.json,12,7989,1871,1870,1870,-2568,50,0.0,700,100,gaia,100.0,0.025031289111389236,0.7,2469.0,0.15375
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.5_disagreement_1572.json, config_venus_chunks_100.json, intervals8.json,12,3196,346,342,342,-1283,50,0.0,945,100,venus,100.0,0.01,0.5,1572.0,0.12875
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.5_disagreement_15985.json, config_gaia_chunks_10.json, intervals8.json,11,31945,11806,11786,11786,-4080,50,0.0,2138,10,gaia,100.0,0.1,0.5,15985.0,0.1425
synthetic_graph_n-per-int_100_m-frac_0.025031289111389236_p_0.5_disagreement_4038.json, config_gaia_chunks_10.json, intervals8.json,12,7989,1960,1947,1947,-2012,50,0.0,833,10,gaia,100.0,0.025031289111389236,0.5,4038.0,0.13
synthetic_graph_n-per-int_100_m-frac_0.025031289111389236_p_0.7_disagreement_2469.json, config_venus_chunks_10.json, intervals8.json,12,7989,1825,1810,1810,-2614,50,5.268288362e-07,822,10,venus,100.0,0.025031289111389236,0.7,2469.0,0.17125
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.5_disagreement_15985.json, config_venus_chunks_10.json, intervals8.json,10,31945,11679,11670,11670,-4207,50,5.338015e-10,3774,10,venus,100.0,0.1,0.5,15985.0,0.1225
synthetic_graph_n-per-int_100_m-frac_0.025031289111389236_p_0.7_disagreement_2469.json, config_gaia_chunks_10.json, intervals8.json,12,7989,1852,1844,1844,-2587,50,0.0,903,10,gaia,100.0,0.025031289111389236,0.7,2469.0,0.15
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.5_disagreement_15985.json, config_gaia_chunks_10.json, intervals8.json,10,31945,11789,11764,11764,-4097,50,0.0,3849,10,gaia,100.0,0.1,0.5,15985.0,0.1525
synthetic_graph_n-per-int_100_m-frac_0.025031289111389236_p_0.6_disagreement_3239.json, config_venus_chunks_10.json, intervals8.json,12,7989,1884,1863,1863,-2323,50,6.0839822e-09,953,10,venus,100.0,0.025031289111389236,0.6,3239.0,0.12375
synthetic_graph_n-per-int_100_m-frac_0.025031289111389236_p_0.8_disagreement_1659.json, config_venus_chunks_100.json, intervals8.json,12,7989,1667,1664,1664,-3004,50,1.8021206e-09,921,100,venus,100.0,0.025031289111389236,0.8,1659.0,0.265
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.6_disagreement_12785.json, config_venus_chunks_10.json, intervals8.json,11,32216,11601,11563,11563,-5453,50,4.0026073785e-06,2376,10,venus,100.0,0.1,0.6,12785.0,0.14875
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.6_disagreement_12785.json, config_venus_chunks_10.json, intervals8.json,10,32216,11537,11527,11527,-5517,50,1.38729e-11,3927,10,venus,100.0,0.1,0.6,12785.0,0.14875
synthetic_graph_n-per-int_100_m-frac_0.025031289111389236_p_0.5_disagreement_4038.json, config_venus_chunks_100.json, intervals8.json,12,7989,1937,1935,1935,-2035,50,9.2476e-12,1092,100,venus,100.0,0.025031289111389236,0.5,4038.0,0.12
synthetic_graph_n-per-int_100_m-frac_0.025031289111389236_p_0.8_disagreement_1659.json, config_gaia_chunks_100.json, intervals8.json,11,7989,1565,1564,1564,-3106,50,0.0,2610,100,gaia,100.0,0.025031289111389236,0.8,1659.0,0.16625
synthetic_graph_n-per-int_100_m-frac_0.025031289111389236_p_0.5_disagreement_4038.json, config_venus_chunks_10.json, intervals8.json,12,7989,1927,1913,1913,-2045,50,2.08114e-11,1180,10,venus,100.0,0.025031289111389236,0.5,4038.0,0.12875
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.6_disagreement_12785.json, config_venus_chunks_100.json, intervals8.json,11,32216,11576,11576,11576,-5478,50,4.0026073785e-06,2561,100,venus,100.0,0.1,0.6,12785.0,0.1575
synthetic_graph_n-per-int_100_m-frac_0.025031289111389236_p_0.6_disagreement_3239.json, config_venus_chunks_100.json, intervals8.json,12,7989,1885,1881,1881,-2322,50,2.7392e-12,1205,100,venus,100.0,0.025031289111389236,0.6,3239.0,0.14
synthetic_graph_n-per-int_100_m-frac_0.025031289111389236_p_0.6_disagreement_3239.json, config_gaia_chunks_10.json, intervals8.json,12,7989,1882,1870,1870,-2325,50,0.0,1245,10,gaia,100.0,0.025031289111389236,0.6,3239.0,0.12
synthetic_graph_n-per-int_100_m-frac_0.025031289111389236_p_1.0_disagreement_0.json, config_gaia_chunks_100.json, intervals8.json,12,7989,212,212,212,-5000,50,0.0,150,100,gaia,100.0,0.025031289111389236,1.0,0.0,0.1225
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.5_disagreement_15985.json, config_venus_chunks_10.json, intervals8.json,11,31945,11685,11681,11681,-4201,50,1.18560199e-06,2656,10,venus,100.0,0.1,0.5,15985.0,0.13125
synthetic_graph_n-per-int_100_m-frac_0.025031289111389236_p_1.0_disagreement_0.json, config_gaia_chunks_10.json, intervals8.json,12,7989,216,212,212,-4996,50,0.0,164,10,gaia,100.0,0.025031289111389236,1.0,0.0,0.125
synthetic_graph_n-per-int_100_m-frac_0.025031289111389236_p_0.5_disagreement_4038.json, config_gaia_chunks_100.json, intervals8.json,12,7989,1961,1958,1958,-2011,50,0.0,1517,100,gaia,100.0,0.025031289111389236,0.5,4038.0,0.12375
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.5_disagreement_1572.json, config_gaia_chunks_10.json, intervals8.json,13,3196,376,368,368,-1253,50,0.0,200,10,gaia,100.0,0.01,0.5,1572.0,0.135
synthetic_graph_n-per-int_100_m-frac_0.025031289111389236_p_1.0_disagreement_0.json, config_venus_chunks_100.json, intervals8.json,12,7989,371,369,369,-4841,50,0.0017553484970824,410,100,venus,100.0,0.025031289111389236,1.0,0.0,0.015
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.7_disagreement_9613.json, config_venus_chunks_10.json, intervals8.json,11,32216,9734,9723,9723,-8346,50,2.340993225e-07,2865,10,venus,100.0,0.1,0.7,9613.0,0.2275
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.7_disagreement_966.json, config_gaia_chunks_10.json, intervals8.json,13,3196,332,332,332,-1487,50,0.0,179,10,gaia,100.0,0.01,0.7,966.0,0.1175
synthetic_graph_n-per-int_100_m-frac_0.025031289111389236_p_0.9_disagreement_837.json, config_venus_chunks_100.json, intervals8.json,12,7989,801,801,801,-4162,50,0.0011701153081551,450,100,venus,100.0,0.025031289111389236,0.9,837.0,0.89875
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.6_disagreement_1276.json, config_gaia_chunks_10.json, intervals8.json,13,3196,353,337,337,-1378,50,0.0,217,10,gaia,100.0,0.01,0.6,1276.0,0.13875
synthetic_graph_n-per-int_100_m-frac_0.025031289111389236_p_1.0_disagreement_0.json, config_venus_chunks_10.json, intervals8.json,12,7989,8,0,0,-5204,50,0.0007799988644162,472,10,venus,100.0,0.025031289111389236,1.0,0.0,0.9825
synthetic_graph_n-per-int_100_m-frac_0.025031289111389236_p_0.9_disagreement_837.json, config_gaia_chunks_10.json, intervals8.json,12,7989,1005,993,993,-3958,50,0.0,551,10,gaia,100.0,0.025031289111389236,0.9,837.0,0.14375
synthetic_graph_n-per-int_100_m-frac_0.01_p_1.0_disagreement_0.json, config_gaia_chunks_100.json, intervals8.json,13,3196,3,2,2,-2110,50,0.0,226,100,gaia,100.0,0.01,1.0,0.0,0.75
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.8_disagreement_640.json, config_gaia_chunks_10.json, intervals8.json,13,3196,293,283,283,-1636,50,0.0,330,10,gaia,100.0,0.01,0.8,640.0,0.13875
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.5_disagreement_1572.json, config_gaia_chunks_100.json, intervals8.json,13,3196,344,341,341,-1285,50,0.0,451,100,gaia,100.0,0.01,0.5,1572.0,0.1475
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.5_disagreement_1572.json, config_venus_chunks_100.json, intervals8.json,13,3196,363,360,360,-1266,50,1.18560199e-06,443,100,venus,100.0,0.01,0.5,1572.0,0.11125
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.5_disagreement_1572.json, config_venus_chunks_10.json, intervals8.json,13,3196,360,344,344,-1269,50,3.511841022e-07,438,10,venus,100.0,0.01,0.5,1572.0,0.1275
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.6_disagreement_1276.json, config_venus_chunks_10.json, intervals8.json,13,3196,329,326,326,-1402,50,6.93419554e-08,457,10,venus,100.0,0.01,0.6,1276.0,0.14125
synthetic_graph_n-per-int_100_m-frac_0.01_p_1.0_disagreement_0.json, config_gaia_chunks_10.json, intervals8.json,13,3196,13,5,5,-2100,50,0.0,352,10,gaia,100.0,0.01,1.0,0.0,0.7425
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.7_disagreement_9613.json, config_gaia_chunks_100.json, intervals8.json,10,32216,9763,9762,9762,-8317,50,0.0,4691,100,gaia,100.0,0.1,0.7,9613.0,0.13875
synthetic_graph_n-per-int_100_m-frac_0.025031289111389236_p_0.8_disagreement_1659.json, config_gaia_chunks_100.json, intervals8.json,12,7989,1565,1563,1563,-3106,50,0.0,1773,100,gaia,100.0,0.025031289111389236,0.8,1659.0,0.21
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.7_disagreement_966.json, config_venus_chunks_100.json, intervals8.json,13,3196,322,320,320,-1497,50,1.040233355e-07,474,100,venus,100.0,0.01,0.7,966.0,0.14125
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.9_disagreement_326.json, config_gaia_chunks_100.json, intervals8.json,13,3196,250,247,247,-1763,50,0.0,431,100,gaia,100.0,0.01,0.9,326.0,0.19125
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.8_disagreement_640.json, config_venus_chunks_10.json, intervals8.json,13,3196,283,278,278,-1646,50,6.0045115189e-06,444,10,venus,100.0,0.01,0.8,640.0,0.15875
synthetic_graph_n-per-int_100_m-frac_0.025031289111389236_p_0.9_disagreement_837.json, config_venus_chunks_10.json, intervals8.json,12,7989,1025,1021,1021,-3938,50,1.35128533531e-05,768,10,venus,100.0,0.025031289111389236,0.9,837.0,0.35375
synthetic_graph_n-per-int_100_m-frac_0.1_p_1.0_disagreement_0.json, config_gaia_chunks_100.json, intervals8.json,12,32216,968,968,968,-20187,50,0.0,604,100,gaia,100.0,0.1,1.0,0.0,0.125
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.9_disagreement_326.json, config_gaia_chunks_10.json, intervals8.json,13,3196,230,221,221,-1783,50,0.0,451,10,gaia,100.0,0.01,0.9,326.0,0.28875
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.8_disagreement_640.json, config_gaia_chunks_100.json, intervals8.json,13,3196,284,284,284,-1645,50,0.0,513,100,gaia,100.0,0.01,0.8,640.0,0.13625
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.6_disagreement_1276.json, config_gaia_chunks_100.json, intervals8.json,13,3196,321,318,318,-1410,50,0.0,578,100,gaia,100.0,0.01,0.6,1276.0,0.14625
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.8_disagreement_6424.json, config_gaia_chunks_100.json, intervals8.json,12,32216,7009,7009,7009,-12036,50,0.0,691,100,gaia,100.0,0.1,0.8,6424.0,0.1275
synthetic_graph_n-per-int_100_m-frac_0.1_p_1.0_disagreement_0.json, config_gaia_chunks_10.json, intervals8.json,12,32216,968,968,968,-20187,50,0.0,661,10,gaia,100.0,0.1,1.0,0.0,0.125
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.7_disagreement_966.json, config_gaia_chunks_100.json, intervals8.json,13,3196,309,308,308,-1510,50,0.0,604,100,gaia,100.0,0.01,0.7,966.0,0.135
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.7_disagreement_966.json, config_venus_chunks_10.json, intervals8.json,13,3196,312,301,301,-1507,50,6.0839822e-09,580,10,venus,100.0,0.01,0.7,966.0,0.13625
synthetic_graph_n-per-int_100_m-frac_0.01_p_1.0_disagreement_0.json, config_venus_chunks_10.json, intervals8.json,13,3196,11,7,7,-2102,50,3.08124834e-08,562,10,venus,100.0,0.01,1.0,0.0,0.73
synthetic_graph_n-per-int_100_m-frac_0.025031289111389236_p_0.9_disagreement_837.json, config_gaia_chunks_100.json, intervals8.json,12,7989,992,991,991,-3971,50,0.0,956,100,gaia,100.0,0.025031289111389236,0.9,837.0,0.14375
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.8_disagreement_6424.json, config_gaia_chunks_10.json, intervals8.json,12,32216,7015,7009,7009,-12030,50,0.0,850,10,gaia,100.0,0.1,0.8,6424.0,0.12875
synthetic_graph_n-per-int_100_m-frac_0.01_p_1.0_disagreement_0.json, config_venus_chunks_100.json, intervals8.json,13,3196,73,72,72,-2040,50,1.36916983e-08,603,100,venus,100.0,0.01,1.0,0.0,0.2725
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.9_disagreement_326.json, config_venus_chunks_100.json, intervals8.json,13,3196,230,228,228,-1783,50,1.581159e-10,670,100,venus,100.0,0.01,0.9,326.0,0.24875
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.9_disagreement_3207.json, config_gaia_chunks_10.json, intervals8.json,12,32216,4645,4642,4642,-15447,50,0.0,873,10,gaia,100.0,0.1,0.9,3207.0,0.38875
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.6_disagreement_1276.json, config_venus_chunks_100.json, intervals8.json,13,3196,311,311,311,-1420,50,1.4e-14,807,100,venus,100.0,0.01,0.6,1276.0,0.14875
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.9_disagreement_3207.json, config_gaia_chunks_100.json, intervals8.json,12,32216,4643,4642,4642,-15449,50,0.0,965,100,gaia,100.0,0.1,0.9,3207.0,0.385
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.9_disagreement_326.json, config_venus_chunks_10.json, intervals8.json,13,3196,201,188,188,-1812,50,3e-16,812,10,venus,100.0,0.01,0.9,326.0,0.4525
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.5_disagreement_15985.json, config_gaia_chunks_100.json, intervals8.json,11,31945,11852,11850,11850,-4034,50,0.0,3668,100,gaia,100.0,0.1,0.5,15985.0,0.12875
synthetic_graph_n-per-int_100_m-frac_0.025031289111389236_p_0.8_disagreement_1659.json, config_venus_chunks_10.json, intervals8.json,12,7989,1565,1549,1549,-3106,50,4.1092e-12,1216,10,venus,100.0,0.025031289111389236,0.8,1659.0,0.225
synthetic_graph_n-per-int_100_m-frac_0.01_p_0.8_disagreement_640.json, config_venus_chunks_100.json, intervals8.json,13,3196,287,285,285,-1642,50,0.0,897,100,venus,100.0,0.01,0.8,640.0,0.15
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.5_disagreement_15985.json, config_venus_chunks_100.json, intervals8.json,11,31945,11761,11758,11758,-4125,50,1.581159e-10,3740,100,venus,100.0,0.1,0.5,15985.0,0.13
synthetic_graph_n-per-int_100_m-frac_0.1_p_1.0_disagreement_0.json, config_venus_chunks_10.json, intervals8.json,12,32216,0,0,0,-21155,50,0.0200065173844325,1177,10,venus,100.0,0.1,1.0,0.0,1.0
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.8_disagreement_6424.json, config_venus_chunks_10.json, intervals8.json,12,32216,6408,6406,6406,-12637,50,0.0059260788235237,1304,10,venus,100.0,0.1,0.8,6424.0,0.98625
synthetic_graph_n-per-int_100_m-frac_0.1_p_1.0_disagreement_0.json, config_venus_chunks_100.json, intervals8.json,12,32216,1981,1981,1981,-19174,50,0.0200065173844325,1274,100,venus,100.0,0.1,1.0,0.0,0.24125
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.9_disagreement_3207.json, config_venus_chunks_100.json, intervals8.json,12,32216,3204,3204,3204,-16888,50,0.0133363444884627,1307,100,venus,100.0,0.1,0.9,3207.0,0.9975
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.9_disagreement_3207.json, config_venus_chunks_10.json, intervals8.json,12,32216,3965,3964,3964,-16127,50,0.0059260788235237,1312,10,venus,100.0,0.1,0.9,3207.0,0.12375
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.8_disagreement_6424.json, config_venus_chunks_100.json, intervals8.json,12,32216,6929,6929,6929,-12116,50,0.0039503241437609,1439,100,venus,100.0,0.1,0.8,6424.0,0.1275
synthetic_graph_n-per-int_100_m-frac_0.1_p_0.7_disagreement_9613.json, config_gaia_chunks_10.json, intervals8.json,12,32216,9743,9727,9727,-8337,50,0.0,1523,10,gaia,100.0,0.1,0.7,9613.0,0.26375
synthetic_graph_n-per-int_100_m-frac_0.025031289111389236_p_1.0_disagreement_0.json, config_gaia_chunks_100.json, intervals8.json,13,7989,0,0,0,-5212,50,0.0,160,100,gaia,100.0,0.025031289111389236,1.0,0.0,0.97625
synthetic_graph_n-per-int_100_m-frac_0.025031289111389236_p_1.0_disagreement_0.json, config_gaia_chunks_10.json, intervals8.json,13,7989,3,0,0,-5209,50,0.0,195,10,gaia,100.0,0.025031289111389236,1.0,0.0,0.9775
synthetic_graph_n-per-int_100_m-frac_0.025031289111389236_p_0.9_disagreement_837.json, config_gaia_chunks_100.json, intervals8.json,13,7989,802,801,801,-4161,50,0.0,298,100,gaia,100.0,0.025031289111389236,0.9,837.0,0.9025
