instance, config, struct, seed, edge_weight,current, best_batch, best,best_plus_negative_edge_weight, epochs_since_restart, current_temp, runtime_ms
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.7_disagreement_76786.json, config_venus_chunks_10.json, intervals8.json, 16, 255767, 76786, 76786, 76786, -67238, 50, 0.06754225682330665, 9691
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.6_disagreement_25624.json, config_gaia_chunks_100.json, intervals8.json, 17, 64225, 25335, 25333, 25333, -8988, 50, 0, 3494
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.6_disagreement_102163.json, config_gaia_chunks_10.json, intervals8.json, 16, 255616, 104568, 104543, 104543, -30961, 50, 0, 10035
synthetic_graph_n-per-int_100_m-frac_0.8_p_1.0_disagreement_0.json, config_venus_chunks_10.json, intervals8.json, 16, 256009, 0, 0, 0, -168243, 50, 0.22802351699328047, 8114
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.5_disagreement_159227.json, config_venus_chunks_10.json, intervals8.json, 15, 319600, 146184, 146161, 146161, -13563, 50, 0.000004002607378536012, 26701
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.7_disagreement_19194.json, config_gaia_chunks_100.json, intervals8.json, 17, 64225, 20331, 20328, 20328, -15888, 50, 0, 3020
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.7_disagreement_95991.json, config_gaia_chunks_100.json, intervals8.json, 16, 319600, 107963, 107963, 107963, -71804, 50, 0, 7352
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.9_disagreement_6499.json, config_gaia_chunks_10.json, intervals8.json, 17, 64087, 9563, 9560, 9560, -30430, 50, 0, 1477
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.9_disagreement_6499.json, config_gaia_chunks_100.json, intervals8.json, 17, 64087, 9560, 9560, 9560, -30433, 50, 0, 1495
synthetic_graph_n-per-int_100_m-frac_1.0_p_1.0_disagreement_0.json, config_gaia_chunks_10.json, intervals8.json, 16, 319600, 20000, 20000, 20000, -190000, 50, 0, 5986
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.7_disagreement_95991.json, config_gaia_chunks_10.json, intervals8.json, 16, 319600, 107963, 107963, 107963, -71804, 50, 0, 7205
synthetic_graph_n-per-int_100_m-frac_0.8_p_1.0_disagreement_0.json, config_venus_chunks_100.json, intervals8.json, 16, 256009, 16111, 16111, 16111, -152132, 50, 0.22802351699328047, 9469
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.8_disagreement_12846.json, config_gaia_chunks_100.json, intervals8.json, 17, 64087, 14890, 14889, 14889, -23140, 50, 0, 2284
synthetic_graph_n-per-int_100_m-frac_1.0_p_1.0_disagreement_0.json, config_gaia_chunks_100.json, intervals8.json, 16, 319600, 20000, 20000, 20000, -190000, 50, 0, 6420
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.7_disagreement_19194.json, config_venus_chunks_100.json, intervals8.json, 17, 64225, 19152, 19152, 19152, -17067, 50, 0.005926078823523769, 3394
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.6_disagreement_102163.json, config_venus_chunks_100.json, intervals8.json, 16, 255616, 102109, 102109, 102109, -33420, 50, 0.008890007236009254, 11996
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.8_disagreement_12846.json, config_gaia_chunks_10.json, intervals8.json, 17, 64087, 14896, 14891, 14891, -23134, 50, 0, 2401
synthetic_graph_n-per-int_100_m-frac_0.2_p_1.0_disagreement_0.json, config_gaia_chunks_100.json, intervals8.json, 17, 64087, 3900, 3900, 3900, -38086, 50, 0, 1775
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.5_disagreement_32046.json, config_gaia_chunks_100.json, intervals8.json, 17, 64225, 26137, 26136, 26136, -6156, 50, 0, 6045
synthetic_graph_n-per-int_100_m-frac_0.2_p_1.0_disagreement_0.json, config_gaia_chunks_10.json, intervals8.json, 17, 64087, 3900, 3900, 3900, -38086, 50, 0, 1798
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.6_disagreement_102163.json, config_gaia_chunks_100.json, intervals8.json, 16, 255616, 104539, 104538, 104538, -30990, 50, 0, 13545
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.8_disagreement_12846.json, config_venus_chunks_100.json, intervals8.json, 17, 64087, 12845, 12845, 12845, -25185, 50, 0.013336344488462729, 3109
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.7_disagreement_19194.json, config_venus_chunks_10.json, intervals8.json, 17, 64225, 20330, 20318, 20318, -15889, 50, 0.00015401222946513776, 4214
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.6_disagreement_102163.json, config_venus_chunks_10.json, intervals8.json, 16, 255616, 102109, 102109, 102109, -33420, 50, 0.005926078823523769, 12884
synthetic_graph_n-per-int_100_m-frac_1.0_p_1.0_disagreement_0.json, config_venus_chunks_10.json, intervals8.json, 16, 319600, 0, 0, 0, -210000, 50, 0.22802351699328047, 7462
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.8_disagreement_64234.json, config_gaia_chunks_10.json, intervals8.json, 16, 319600, 82312, 82312, 82312, -107492, 50, 0, 8714
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.9_disagreement_32093.json, config_gaia_chunks_10.json, intervals8.json, 16, 319600, 48075, 48075, 48075, -151708, 50, 0, 7702
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.7_disagreement_19194.json, config_gaia_chunks_10.json, intervals8.json, 17, 64225, 20335, 20319, 20319, -15884, 50, 0, 4616
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.5_disagreement_32046.json, config_venus_chunks_10.json, intervals8.json, 17, 64225, 26042, 26012, 26012, -6251, 50, 0.00000023409932254396388, 6791
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.8_disagreement_64234.json, config_gaia_chunks_100.json, intervals8.json, 16, 319600, 82312, 82312, 82312, -107492, 50, 0, 8894
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.9_disagreement_6499.json, config_venus_chunks_100.json, intervals8.json, 17, 64087, 9660, 9659, 9659, -30333, 50, 0.030012777354384245, 2636
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.9_disagreement_32093.json, config_gaia_chunks_100.json, intervals8.json, 16, 319600, 48075, 48075, 48075, -151708, 50, 0, 7937
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.5_disagreement_127702.json, config_gaia_chunks_10.json, intervals8.json, 15, 255813, 115970, 115944, 115944, -12013, 50, 0, 34961
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.8_disagreement_12846.json, config_venus_chunks_10.json, intervals8.json, 17, 64087, 14854, 14845, 14845, -23176, 50, 0.0017553484970824146, 3771
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.9_disagreement_6499.json, config_venus_chunks_10.json, intervals8.json, 17, 64087, 6499, 6499, 6499, -33494, 50, 0.04502366839841621, 2720
synthetic_graph_n-per-int_100_m-frac_0.2_p_1.0_disagreement_0.json, config_venus_chunks_100.json, intervals8.json, 17, 64087, 0, 0, 0, -41986, 50, 0.04502366839841621, 2699
synthetic_graph_n-per-int_100_m-frac_1.0_p_1.0_disagreement_0.json, config_venus_chunks_100.json, intervals8.json, 16, 319600, 10000, 10000, 10000, -200000, 50, 0.22802351699328047, 7946
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.6_disagreement_128274.json, config_gaia_chunks_100.json, intervals8.json, 16, 319600, 131725, 131724, 131724, -38163, 50, 0, 10253
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.5_disagreement_32046.json, config_gaia_chunks_10.json, intervals8.json, 17, 64225, 26056, 26028, 26028, -6237, 50, 0, 7336
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.6_disagreement_25624.json, config_venus_chunks_100.json, intervals8.json, 17, 64225, 24720, 24718, 24718, -9603, 50, 0.0000007903222865629688, 6316
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.8_disagreement_64234.json, config_venus_chunks_100.json, intervals8.json, 16, 319600, 64234, 64234, 64234, -125570, 50, 0.22802351699328047, 9532
synthetic_graph_n-per-int_100_m-frac_0.2_p_1.0_disagreement_0.json, config_venus_chunks_10.json, intervals8.json, 17, 64087, 3965, 3965, 3965, -38021, 50, 0.030012777354384245, 3271
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.8_disagreement_64234.json, config_venus_chunks_10.json, intervals8.json, 16, 319600, 64234, 64234, 64234, -125570, 50, 0.15200047642772074, 10498
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.9_disagreement_32093.json, config_venus_chunks_100.json, intervals8.json, 16, 319600, 32093, 32093, 32093, -167690, 50, 0.22802351699328047, 9588
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.5_disagreement_96158.json, config_venus_chunks_100.json, intervals8.json, 16, 191961, 85694, 85691, 85691, -10317, 50, 0.00000006934195548739149, 19566
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.9_disagreement_32093.json, config_venus_chunks_10.json, intervals8.json, 16, 319600, 32093, 32093, 32093, -167690, 50, 0.22802351699328047, 9885
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.7_disagreement_95991.json, config_venus_chunks_100.json, intervals8.json, 16, 319600, 95991, 95991, 95991, -83776, 50, 0.10132351758671865, 11160
synthetic_graph_n-per-int_100_m-frac_0.4_p_0.9_disagreement_12851.json, config_gaia_chunks_100.json, intervals8.json, 17, 127978, 22408, 22408, 22408, -57692, 50, 0, 2760
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.6_disagreement_25624.json, config_venus_chunks_10.json, intervals8.json, 17, 64225, 24983, 24961, 24961, -9340, 50, 0.0000000018021206734025943, 8340
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.5_disagreement_32046.json, config_venus_chunks_100.json, intervals8.json, 17, 64225, 26077, 26076, 26076, -6216, 50, 0.00000000000010679509160085508, 9657
synthetic_graph_n-per-int_100_m-frac_0.4_p_0.9_disagreement_12851.json, config_gaia_chunks_10.json, intervals8.json, 17, 127978, 22410, 22409, 22409, -57690, 50, 0, 3338
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.5_disagreement_96158.json, config_venus_chunks_10.json, intervals8.json, 16, 191961, 85485, 85468, 85468, -10526, 50, 0.000000009126886115970363, 20747
synthetic_graph_n-per-int_100_m-frac_0.4_p_1.0_disagreement_0.json, config_gaia_chunks_100.json, intervals8.json, 17, 127569, 7775, 7775, 7775, -76033, 50, 0, 2901
synthetic_graph_n-per-int_100_m-frac_0.4_p_1.0_disagreement_0.json, config_gaia_chunks_10.json, intervals8.json, 17, 127569, 7778, 7775, 7775, -76030, 50, 0, 3031
synthetic_graph_n-per-int_100_m-frac_0.4_p_0.7_disagreement_38404.json, config_gaia_chunks_100.json, intervals8.json, 17, 128270, 41187, 41185, 41185, -30871, 50, 0, 4453
synthetic_graph_n-per-int_100_m-frac_0.4_p_0.9_disagreement_12851.json, config_venus_chunks_100.json, intervals8.json, 17, 127978, 12851, 12851, 12851, -67249, 50, 0.10132351758671865, 4813
synthetic_graph_n-per-int_100_m-frac_0.4_p_0.8_disagreement_25751.json, config_venus_chunks_10.json, intervals8.json, 17, 127978, 25751, 25751, 25751, -50473, 50, 0.04502366839841621, 4867
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.6_disagreement_128274.json, config_venus_chunks_100.json, intervals8.json, 16, 319600, 128245, 128245, 128245, -41643, 50, 0.008890007236009254, 14704
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.6_disagreement_25624.json, config_gaia_chunks_10.json, intervals8.json, 17, 64225, 24983, 24971, 24971, -9340, 50, 0, 10720
synthetic_graph_n-per-int_100_m-frac_0.4_p_1.0_disagreement_0.json, config_venus_chunks_10.json, intervals8.json, 17, 127569, 0, 0, 0, -83808, 50, 0.10132351758671865, 4323
synthetic_graph_n-per-int_100_m-frac_0.4_p_0.6_disagreement_51256.json, config_venus_chunks_100.json, intervals8.json, 17, 127886, 50843, 50841, 50841, -17278, 50, 0.003950324143760944, 6719
synthetic_graph_n-per-int_100_m-frac_0.4_p_0.7_disagreement_38404.json, config_venus_chunks_10.json, intervals8.json, 17, 128270, 38403, 38403, 38403, -33655, 50, 0.020006517384432536, 5765
synthetic_graph_n-per-int_100_m-frac_0.4_p_0.7_disagreement_38404.json, config_venus_chunks_100.json, intervals8.json, 17, 128270, 39947, 39947, 39947, -32111, 50, 0.013336344488462729, 5807
synthetic_graph_n-per-int_100_m-frac_0.4_p_1.0_disagreement_0.json, config_venus_chunks_100.json, intervals8.json, 17, 127569, 0, 0, 0, -83808, 50, 0.10132351758671865, 4686
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.6_disagreement_128274.json, config_venus_chunks_10.json, intervals8.json, 16, 319600, 128249, 128245, 128245, -41639, 50, 0.008890007236009254, 15398
synthetic_graph_n-per-int_100_m-frac_0.4_p_0.8_disagreement_25751.json, config_venus_chunks_100.json, intervals8.json, 17, 127978, 30443, 30443, 30443, -45781, 50, 0.04502366839841621, 5796
synthetic_graph_n-per-int_100_m-frac_0.4_p_0.5_disagreement_63946.json, config_gaia_chunks_10.json, intervals8.json, 17, 127886, 55514, 55497, 55497, -8525, 50, 0, 7959
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.7_disagreement_57716.json, config_gaia_chunks_100.json, intervals8.json, 17, 192162, 62233, 62230, 62230, -45819, 50, 0, 4586
synthetic_graph_n-per-int_100_m-frac_0.4_p_0.6_disagreement_51256.json, config_gaia_chunks_10.json, intervals8.json, 17, 127886, 51328, 51305, 51305, -16793, 50, 0, 6984
synthetic_graph_n-per-int_100_m-frac_0.4_p_0.5_disagreement_63946.json, config_gaia_chunks_100.json, intervals8.json, 17, 127886, 55712, 55711, 55711, -8327, 50, 0, 8212
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.7_disagreement_95991.json, config_venus_chunks_10.json, intervals8.json, 16, 319600, 103863, 103862, 103862, -75904, 50, 0.04502366839841621, 14741
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.8_disagreement_38241.json, config_gaia_chunks_100.json, intervals8.json, 17, 191789, 45392, 45392, 45392, -68402, 50, 0, 4945
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.5_disagreement_96158.json, config_gaia_chunks_10.json, intervals8.json, 16, 191961, 85590, 85555, 85555, -10421, 50, 0, 23960
synthetic_graph_n-per-int_100_m-frac_0.4_p_0.5_disagreement_63946.json, config_venus_chunks_100.json, intervals8.json, 17, 127886, 55500, 55499, 55499, -8539, 50, 0.00010266455216146082, 8176
synthetic_graph_n-per-int_100_m-frac_0.4_p_0.9_disagreement_12851.json, config_venus_chunks_10.json, intervals8.json, 17, 127978, 19325, 19325, 19325, -60775, 50, 0.04502366839841621, 6062
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.8_disagreement_38241.json, config_gaia_chunks_10.json, intervals8.json, 17, 191789, 45392, 45392, 45392, -68402, 50, 0, 4947
synthetic_graph_n-per-int_100_m-frac_0.4_p_0.7_disagreement_38404.json, config_gaia_chunks_10.json, intervals8.json, 17, 128270, 41184, 41170, 41170, -30874, 50, 0, 7418
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.5_disagreement_127702.json, config_venus_chunks_100.json, intervals8.json, 16, 255813, 115830, 115827, 115827, -12153, 50, 0.000000526828836222875, 22701
synthetic_graph_n-per-int_100_m-frac_0.4_p_0.8_disagreement_25751.json, config_gaia_chunks_10.json, intervals8.json, 17, 127978, 30221, 30209, 30209, -46003, 50, 0, 7898
synthetic_graph_n-per-int_100_m-frac_0.4_p_0.8_disagreement_25751.json, config_gaia_chunks_100.json, intervals8.json, 17, 127978, 30210, 30207, 30207, -46014, 50, 0, 8011
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.7_disagreement_57716.json, config_gaia_chunks_10.json, intervals8.json, 17, 192162, 62228, 62218, 62218, -45824, 50, 0, 6840
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.5_disagreement_127702.json, config_venus_chunks_10.json, intervals8.json, 16, 255813, 115798, 115776, 115776, -12185, 50, 0.0000007903222865629688, 22114
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.9_disagreement_19088.json, config_gaia_chunks_100.json, intervals8.json, 17, 191870, 28764, 28764, 28764, -91496, 50, 0, 5156
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.7_disagreement_57716.json, config_venus_chunks_100.json, intervals8.json, 17, 192162, 57716, 57716, 57716, -50336, 50, 0.06754225682330665, 7308
synthetic_graph_n-per-int_100_m-frac_0.4_p_0.6_disagreement_51256.json, config_venus_chunks_10.json, intervals8.json, 17, 127886, 50854, 50836, 50836, -17267, 50, 0.00015401222946513776, 8709
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.9_disagreement_19088.json, config_gaia_chunks_10.json, intervals8.json, 17, 191870, 28764, 28764, 28764, -91496, 50, 0, 5315
synthetic_graph_n-per-int_100_m-frac_0.6_p_1.0_disagreement_0.json, config_gaia_chunks_100.json, intervals8.json, 17, 191666, 11969, 11969, 11969, -114035, 50, 0, 5351
synthetic_graph_n-per-int_100_m-frac_0.4_p_0.6_disagreement_51256.json, config_gaia_chunks_100.json, intervals8.json, 17, 127886, 51302, 51302, 51302, -16819, 50, 0, 10035
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.7_disagreement_57716.json, config_venus_chunks_10.json, intervals8.json, 17, 192162, 57716, 57716, 57716, -50336, 50, 0.04502366839841621, 7746
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.8_disagreement_38241.json, config_venus_chunks_100.json, intervals8.json, 17, 191789, 38241, 38241, 38241, -75553, 50, 0.10132351758671865, 7182
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.9_disagreement_19088.json, config_venus_chunks_100.json, intervals8.json, 17, 191870, 19088, 19088, 19088, -101172, 50, 0.15200047642772074, 6397
synthetic_graph_n-per-int_100_m-frac_0.6_p_1.0_disagreement_0.json, config_gaia_chunks_10.json, intervals8.json, 17, 191666, 11969, 11969, 11969, -114035, 50, 0, 5447
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.9_disagreement_19088.json, config_venus_chunks_10.json, intervals8.json, 17, 191870, 19088, 19088, 19088, -101172, 50, 0.15200047642772074, 6761
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.5_disagreement_159227.json, config_gaia_chunks_100.json, intervals8.json, 16, 319600, 146502, 146499, 146499, -13245, 50, 0, 21233
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.8_disagreement_38241.json, config_venus_chunks_10.json, intervals8.json, 17, 191789, 38241, 38241, 38241, -75553, 50, 0.06754225682330665, 7361
synthetic_graph_n-per-int_100_m-frac_0.6_p_1.0_disagreement_0.json, config_venus_chunks_100.json, intervals8.json, 17, 191666, 0, 0, 0, -126004, 50, 0.15200047642772074, 6538
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.6_disagreement_77086.json, config_venus_chunks_10.json, intervals8.json, 17, 191685, 76933, 76922, 76922, -24977, 50, 0.0026332860742310452, 10183
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.5_disagreement_96158.json, config_venus_chunks_100.json, intervals8.json, 17, 191961, 85728, 85727, 85727, -10283, 50, 0.0007799988644162146, 10521
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.5_disagreement_159227.json, config_venus_chunks_100.json, intervals8.json, 16, 319600, 146352, 146349, 146349, -13395, 50, 0.000030410001740932223, 22437
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.8_disagreement_51132.json, config_gaia_chunks_10.json, intervals8.json, 17, 256034, 55958, 55958, 55958, -96391, 50, 0, 5154
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.6_disagreement_77086.json, config_gaia_chunks_10.json, intervals8.json, 17, 191685, 78544, 78517, 78517, -23366, 50, 0, 10640
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.5_disagreement_96158.json, config_gaia_chunks_10.json, intervals8.json, 17, 191961, 85674, 85647, 85647, -10337, 50, 0, 10895
synthetic_graph_n-per-int_100_m-frac_0.6_p_1.0_disagreement_0.json, config_venus_chunks_10.json, intervals8.json, 17, 191666, 11969, 11969, 11969, -114035, 50, 0.15200047642772074, 7665
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.8_disagreement_51132.json, config_gaia_chunks_100.json, intervals8.json, 17, 256034, 55958, 55958, 55958, -96391, 50, 0, 5534
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.5_disagreement_159227.json, config_gaia_chunks_100.json, intervals8.json, 15, 319600, 146891, 146891, 146891, -12856, 50, 0, 41575
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.7_disagreement_76786.json, config_gaia_chunks_100.json, intervals8.json, 17, 255767, 83072, 83072, 83072, -60952, 50, 0, 5909
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.7_disagreement_76786.json, config_gaia_chunks_10.json, intervals8.json, 17, 255767, 83073, 83072, 83072, -60951, 50, 0, 5946
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.6_disagreement_128274.json, config_gaia_chunks_10.json, intervals8.json, 16, 319600, 131373, 131349, 131349, -38515, 50, 0, 22326
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.5_disagreement_127702.json, config_gaia_chunks_10.json, intervals8.json, 16, 255813, 115652, 115621, 115621, -12331, 50, 0, 28851
synthetic_graph_n-per-int_100_m-frac_0.4_p_0.5_disagreement_63946.json, config_venus_chunks_10.json, intervals8.json, 17, 127886, 55424, 55384, 55384, -8615, 50, 0.0000000005338015085221901, 15988
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.9_disagreement_25418.json, config_venus_chunks_100.json, intervals8.json, 17, 255532, 25418, 25418, 25418, -134376, 50, 0.15200047642772074, 8293
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.9_disagreement_25418.json, config_gaia_chunks_100.json, intervals8.json, 17, 255532, 51140, 51140, 51140, -108654, 50, 0, 8407
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.9_disagreement_25418.json, config_gaia_chunks_10.json, intervals8.json, 17, 255532, 51140, 51140, 51140, -108654, 50, 0, 8469
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.8_disagreement_51132.json, config_venus_chunks_100.json, intervals8.json, 17, 256034, 51132, 51132, 51132, -101217, 50, 0.10132351758671865, 8677
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.6_disagreement_128274.json, config_gaia_chunks_100.json, intervals8.json, 17, 319600, 128245, 128245, 128245, -41643, 50, 0, 6584
synthetic_graph_n-per-int_100_m-frac_0.8_p_1.0_disagreement_0.json, config_venus_chunks_100.json, intervals8.json, 17, 256009, 0, 0, 0, -168243, 50, 0.22802351699328047, 7956
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.5_disagreement_159227.json, config_gaia_chunks_10.json, intervals8.json, 16, 319600, 146296, 146273, 146273, -13451, 50, 0, 26608
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.7_disagreement_95991.json, config_gaia_chunks_100.json, intervals8.json, 17, 319600, 104147, 104147, 104147, -75620, 50, 0, 7021
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.8_disagreement_51132.json, config_venus_chunks_10.json, intervals8.json, 17, 256034, 51132, 51132, 51132, -101217, 50, 0.10132351758671865, 9276
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.7_disagreement_76786.json, config_venus_chunks_10.json, intervals8.json, 17, 255767, 76786, 76786, 76786, -67238, 50, 0.06754225682330665, 9399
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.5_disagreement_96158.json, config_venus_chunks_10.json, intervals8.json, 17, 191961, 85500, 85459, 85459, -10511, 50, 0.000009007668045238394, 14846
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.7_disagreement_95991.json, config_gaia_chunks_10.json, intervals8.json, 17, 319600, 104147, 104147, 104147, -75620, 50, 0, 7311
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.6_disagreement_128274.json, config_gaia_chunks_10.json, intervals8.json, 17, 319600, 128249, 128245, 128245, -41639, 50, 0, 7393
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.9_disagreement_25418.json, config_venus_chunks_10.json, intervals8.json, 17, 255532, 25418, 25418, 25418, -134376, 50, 0.15200047642772074, 8692
synthetic_graph_n-per-int_100_m-frac_0.8_p_1.0_disagreement_0.json, config_gaia_chunks_100.json, intervals8.json, 17, 256009, 31915, 31915, 31915, -136328, 50, 0, 8698
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.6_disagreement_77086.json, config_venus_chunks_100.json, intervals8.json, 17, 191685, 78361, 78360, 78360, -23549, 50, 0.00001351285335319291, 15274
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.7_disagreement_19194.json, config_gaia_chunks_100.json, intervals8.json, 18, 64225, 19152, 19152, 19152, -17067, 50, 0, 1411
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.7_disagreement_19194.json, config_gaia_chunks_10.json, intervals8.json, 18, 64225, 19160, 19152, 19152, -17059, 50, 0, 1619
synthetic_graph_n-per-int_100_m-frac_0.8_p_1.0_disagreement_0.json, config_gaia_chunks_10.json, intervals8.json, 17, 256009, 31915, 31915, 31915, -136328, 50, 0, 9178
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.5_disagreement_159227.json, config_gaia_chunks_10.json, intervals8.json, 15, 319600, 146426, 146373, 146373, -13321, 50, 0, 46323
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.8_disagreement_12846.json, config_gaia_chunks_100.json, intervals8.json, 18, 64087, 14135, 14135, 14135, -23895, 50, 0, 1133
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.8_disagreement_12846.json, config_gaia_chunks_10.json, intervals8.json, 18, 64087, 14135, 14135, 14135, -23895, 50, 0, 1382
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.9_disagreement_6499.json, config_gaia_chunks_100.json, intervals8.json, 18, 64087, 8194, 8194, 8194, -31799, 50, 0, 1504
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.9_disagreement_6499.json, config_gaia_chunks_10.json, intervals8.json, 18, 64087, 8194, 8194, 8194, -31799, 50, 0, 1514
synthetic_graph_n-per-int_100_m-frac_0.2_p_1.0_disagreement_0.json, config_gaia_chunks_100.json, intervals8.json, 18, 64087, 1958, 1958, 1958, -40028, 50, 0, 1506
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.7_disagreement_76786.json, config_venus_chunks_100.json, intervals8.json, 17, 255767, 83032, 83031, 83031, -60992, 50, 0.04502366839841621, 11314
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.6_disagreement_102163.json, config_venus_chunks_10.json, intervals8.json, 17, 255616, 102109, 102109, 102109, -33420, 50, 0.013336344488462729, 11516
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.5_disagreement_32046.json, config_venus_chunks_100.json, intervals8.json, 18, 64225, 26070, 26069, 26069, -6223, 50, 0.000009007668045238394, 5111
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.6_disagreement_102163.json, config_gaia_chunks_100.json, intervals8.json, 17, 255616, 104797, 104794, 104794, -30732, 50, 0, 12636
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.5_disagreement_127702.json, config_gaia_chunks_100.json, intervals8.json, 16, 255813, 115885, 115883, 115883, -12098, 50, 0, 33302
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.6_disagreement_77086.json, config_gaia_chunks_100.json, intervals8.json, 17, 191685, 78476, 78475, 78475, -23434, 50, 0, 17281
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.7_disagreement_19194.json, config_venus_chunks_100.json, intervals8.json, 18, 64225, 19152, 19152, 19152, -17067, 50, 0.005926078823523769, 3382
